step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
7300000,14600.000002056911,7.050000001436273,-840637.0857707947,222465.3534338352,-618171.7323369595,310.54534871836256,766.5833961016856,1.0218974036593582,107
7325000,14650.000002067098,7.1000000014464595,-842374.5298763746,221251.4200927244,-621123.1097836503,308.85078663524604,765.5145361566443,1.0233242416240518,107
7350000,14700.000002077284,7.150000001456646,-841759.9955298402,221617.36170378287,-620142.6338260574,309.36161433701,764.0993064559557,1.0252195958639323,107
7375000,14750.00000208747,7.200000001466832,-842193.7865062007,221466.27771451825,-620727.5087916824,309.1507121474881,767.4115815011612,1.020794578878141,107
7400000,14800.000002097657,7.2500000014770185,-842479.4258010797,221781.9538674056,-620697.4719336741,309.59137294912455,764.5265085031865,1.0246467237589851,107
7425000,14850.000002107843,7.300000001487205,-842609.1402740749,222620.34088830705,-619988.7993857679,310.7616998595763,764.7449344436858,1.0243540648419576,107
7450000,14900.00000211803,7.350000001497391,-842427.7854294954,222777.78564016352,-619649.9997893318,310.9814812080625,764.4602910954294,1.0247354784669855,107
7475000,14950.000002128216,7.4000000015075775,-840507.3087459938,223006.9043567224,-617500.4043892714,311.30131416467094,768.13898455308,1.019827919058772,107
7500000,15000.000002138402,7.450000001517764,-839825.3447470521,222259.0305391925,-617566.3142078596,310.2573370604734,766.3182653853405,1.022250959620245,107
7525000,15050.000002148588,7.50000000152795,-842353.6841843985,223268.16043567547,-619085.5237487231,311.6660085266962,764.1451091732696,1.0251581443898992,107
7550000,15100.000002158777,7.550000001538138,-843697.3136329507,221901.6482430084,-621795.6653899422,309.75845753572395,763.0832275318655,1.0265847209070955,107
7575000,15150.00000216896,7.600000001548321,-842587.2712611766,221988.0803096585,-620599.190951518,309.8791103738581,764.0538751011811,1.025280556375618,107
7600000,15200.000002179147,7.650000001558509,-841235.574155861,222539.54984654876,-618696.0243093123,310.64892147926275,767.4436077386134,1.0207519800353808,107
7625000,15250.000002189334,7.700000001568696,-842496.0739214942,222188.2439131884,-620307.8300083058,310.1585241122199,765.1362335920647,1.023830198822269,107
7650000,15300.00000219952,7.750000001578882,-840807.8335694396,222702.37905966296,-618105.4545097766,310.87621914151714,767.0202703175844,1.0213153582503527,107
